timestamp_s,follower_id,leader_id,follower_type,leader_type,xs,ys,xl,yl,Lx_m,Ly_m,v_follower_mps,v_leader_mps,leader_length_m,a_follower_mps2,a_leader_mps2,leader_rank,TTC_s,DRAC_mps2,TTC_unsafe,DRAC_unsafe,signal_cycle,phase
133.633,600,676,truck,truck,11.4662,4.2655,26.6164,5.3668,7.1502,-1.3987,0.1099,2.0823,8.0,-0.0979,0.8196,1,inf,0.0,False,False,2,GREEN
133.7,679,680,car,car,7.46,5.0428,15.5307,4.3495,3.5707,-1.1067,3.2844,0.8543,4.5,-2.2797,0.3955,1,1.4693634006830991,0.8269227336376623,True,False,2,GREEN
133.7,679,7,car,car,7.46,5.0428,26.2831,3.3424,14.3231,-0.0996,3.2844,0.0128,4.5,-2.2797,-0.0,2,4.378010759261523,0.3736400136841886,False,False,2,GREEN
133.7,680,7,car,car,15.5307,4.3495,26.2831,3.3424,6.2524,-0.7929,0.8543,0.0128,4.5,0.3955,-0.0,1,7.430065359477124,0.0566280348346234,False,False,2,GREEN
133.767,671,578,car,car,11.313,2.4246,24.713,3.7555,8.9,-0.4691,0.9138,0.1512,4.5,0.9014,0.0158,1,11.670600576973513,0.0326718404494381,False,False,2,GREEN
133.8,681,674,car,car,7.8745,6.5005,15.1951,6.9481,2.8206,-1.3524,4.084,2.2244,4.5,13.4786,-0.2418,1,1.5167778016777806,0.6130100262355523,False,False,2,GREEN
133.9,679,680,car,car,7.9275,4.6252,15.488,4.5234,3.0605,-1.6982,3.061,0.9376,4.5,0.0291,0.4366,1,1.441320523688424,0.7366161672929261,True,False,2,GREEN
133.9,679,7,car,car,7.9275,4.6252,26.2856,3.342,13.8581,-0.5168,3.061,0.0128,4.5,0.0291,-0.0,2,4.546322419788728,0.3352379922211558,False,False,2,GREEN
133.9,680,7,car,car,15.488,4.5234,26.2856,3.342,6.2976,-0.6186,0.9376,0.0128,4.5,0.4366,-0.0,1,6.809688581314879,0.0679032520325203,False,False,2,GREEN
134.0,681,674,car,car,8.5405,5.8425,15.1483,7.4221,2.1078,-0.2204,4.5219,2.7199,4.5,-8.9699,5.1972,1,1.1697003329633744,0.7702827592750732,True,False,2,GREEN
134.1,679,680,car,car,8.373,4.2293,15.4408,4.7198,2.5678,-1.3095,2.8163,1.1117,4.5,-2.4772,1.3073,1,1.5063944620438812,0.5657880598177428,False,False,2,GREEN
134.1,679,7,car,car,8.373,4.2293,26.2881,3.3415,13.4151,-0.9122,2.8163,0.0128,4.5,-2.4772,-0.0,2,4.785125735687534,0.2929390108907127,False,False,2,GREEN
134.1,680,7,car,car,15.4408,4.7198,26.2881,3.3415,6.3473,-0.4217,1.1117,0.0128,4.5,1.3073,-0.0,1,5.776048776048776,0.0951255817434184,False,False,2,GREEN
134.3,679,680,car,car,8.7576,3.8934,15.3766,4.9592,2.119,-0.7342,2.2743,1.3634,4.5,-2.9415,1.2074,1,2.3262707212646827,0.1957854672015102,False,False,2,GREEN
134.3,679,7,car,car,8.7576,3.8934,26.2907,3.3411,13.0331,-1.2477,2.2743,0.0128,4.5,-2.9415,-0.0,2,5.763033384921512,0.1962074352993532,False,False,2,GREEN
134.3,680,7,car,car,15.3766,4.9592,26.2907,3.3411,6.4141,-0.1819,1.3634,0.0128,4.5,1.2074,-0.0,1,4.749074485413891,0.1421961272820816,False,False,2,GREEN
134.5,679,680,car,car,9.0708,3.629,15.3037,5.241,1.7329,-0.188,1.8937,1.5188,4.5,-0.8659,0.3453,1,4.622299279807949,0.0405534104680016,False,False,2,GREEN
134.5,679,7,car,car,9.0708,3.629,26.2932,3.3406,12.7224,-1.5116,1.8937,0.0128,4.5,-0.8659,-0.0,2,6.763995959381147,0.1390376348016097,False,False,2,GREEN
134.7,679,690,car,car,9.3501,3.4009,18.4815,5.1235,4.6314,-0.0774,1.7093,0.9427,4.5,-0.9694,5.6202,1,6.04148186798852,0.0634446992270156,False,False,2,GREEN
134.7,679,7,car,car,9.3501,3.4009,26.2957,3.3402,12.4456,-1.7393,1.7093,0.0128,4.5,-0.9694,-0.0,2,7.336044798113764,0.115627701758051,False,False,2,GREEN
134.7,680,690,car,car,15.2245,5.5529,18.4815,5.1235,-1.243,-1.3706,1.7539,0.9427,4.5,2.0055,5.6202,1,,,False,False,2,GREEN
134.7,690,7,car,car,18.4815,5.1235,26.2957,3.3402,3.3142,-0.0167,0.9427,0.0128,4.5,5.6202,-0.0,1,3.5640391439939783,0.1304559184720294,False,False,2,GREEN
134.767,677,578,truck,car,20.8395,4.7126,24.7822,3.9121,-0.5573,-1.3495,1.198,0.2207,4.5,0.7389,0.159,1,,,False,False,2,GREEN
134.867,664,676,car,bus,20.7822,8.5977,29.0607,6.5661,-3.7215,-0.1184,3.2311,2.6159,12.0,14.9336,1.4028,1,,,False,False,2,GREEN
134.9,679,7,car,car,9.6096,3.209,26.2982,3.3398,12.1886,-1.6692,1.5185,0.0128,4.5,-0.9475,-0.0,1,8.094972438068671,0.093002169650329,False,False,2,GREEN
134.9,680,690,car,car,15.1308,5.9311,18.5028,5.3945,-1.128,-1.2634,2.1369,1.6287,4.5,1.8271,1.0868,1,,,False,False,2,GREEN
135.0,626,681,car,car,7.4683,2.2066,9.8235,3.9095,-2.1448,-0.0971,0.0167,1.4422,4.5,0.0026,-1.166,1,,,False,False,2,GREEN
135.1,679,7,car,car,9.8517,3.0435,26.3007,3.3394,11.949,-1.5041,1.4573,0.0127,4.5,0.3395,-0.0,1,8.271493839125016,0.0873240087036572,False,False,2,GREEN
135.1,680,690,car,car,15.0318,6.3716,18.5866,5.6987,-0.9452,-1.1271,2.3159,1.3821,4.5,-0.0388,-3.4116,1,,,False,False,2,GREEN
135.2,626,681,car,car,7.4704,2.2038,9.936,3.721,-2.0344,-0.2828,0.0186,0.5255,4.5,0.0201,-7.8751,1,,,False,False,2,GREEN
135.3,679,7,car,car,10.103,2.8882,26.3033,3.3391,11.7003,-1.3491,1.4828,0.0127,4.5,-0.0879,-0.0,1,7.958846336983879,0.0923563502645231,False,False,2,GREEN
135.3,680,690,car,car,14.9364,6.8257,18.7114,6.003,-0.725,-0.9773,2.3333,2.5305,4.5,0.2125,15.3221,1,,,False,False,2,GREEN
135.367,677,578,car,car,21.2585,5.5126,24.8919,4.0333,-0.8666,-0.3207,1.9088,0.3245,4.5,1.7205,0.1429,1,,,False,False,2,GREEN
135.5,600,690,truck,car,11.4137,4.1798,18.8377,6.389,2.924,0.0592,0.0339,0.8318,4.5,0.0156,36.1896,1,inf,0.0,False,False,2,GREEN
135.5,600,7,truck,car,11.4137,4.1798,26.3058,3.3387,10.3921,-1.3089,0.0339,0.0127,4.5,0.0156,-0.0,2,490.1933962264151,2.1624118320647417e-05,False,False,2,GREEN
135.5,679,600,car,truck,10.3517,2.7424,11.4137,4.1798,-6.938,-0.7126,1.3672,0.0339,8.0,-1.0665,0.0156,1,,,False,False,2,GREEN
135.5,679,7,car,car,10.3517,2.7424,26.3058,3.3387,11.4541,-1.2037,1.3672,0.0127,4.5,-1.0665,-0.0,2,8.456330749354006,0.0800879270304956,False,False,2,GREEN
135.5,680,690,car,car,14.8436,7.3355,18.8377,6.389,-0.5059,-0.8535,3.0868,0.8318,4.5,7.3526,36.1896,1,,,False,False,2,GREEN
135.567,677,578,car,car,21.4909,5.8452,24.9398,4.0827,-1.0511,-0.0375,2.0955,0.3673,4.5,0.1267,0.2853,1,,,False,False,2,GREEN
135.7,600,7,truck,car,11.4119,4.1738,26.3083,3.3384,10.3964,-1.3146,0.0252,0.0127,4.5,-0.0995,-0.0,1,831.712,7.514620445538842e-06,False,False,2,GREEN
135.7,679,600,car,truck,10.5643,2.6039,11.4119,4.1738,-7.1524,-0.5801,1.1816,0.0252,8.0,-0.7608,-0.0995,1,,,False,False,2,GREEN
135.7,679,7,car,car,10.5643,2.6039,26.3083,3.3384,11.244,-1.0655,1.1816,0.0127,4.5,-0.7608,-0.0,2,9.61930019676619,0.060758058075418,False,False,2,GREEN
135.733,690,687,truck,car,18.924,6.06,20.1706,3.9003,-3.2534,0.0097,2.5784,1.0417,4.5,73.8615,-0.1561,1,,,False,False,2,GREEN
135.733,693,690,truck,truck,2.6175,7.287,18.924,6.06,8.3065,-1.273,6.6621,2.5784,8.0,0.7497,73.8615,1,2.034062247471655,1.003828669716487,False,False,2,GREEN
135.9,679,7,car,car,10.7308,2.4542,26.3108,3.338,11.08,-0.9162,1.0815,0.0127,4.5,-0.1783,-0.0,1,10.366766467065869,0.0515493429602888,False,False,2,GREEN
135.9,680,676,car,car,14.6577,8.7118,31.5774,8.354,12.4197,-1.4422,2.9873,2.7737,4.5,-5.6886,0.4538,1,58.14466292134831,0.0018367979902896,False,False,2,GREEN
135.933,693,690,truck,truck,3.6885,6.596,18.9956,7.238,7.3071,-1.858,5.7204,5.1242,8.0,-10.1432,-48.8577,1,12.25612210667562,0.0243225383531085,False,False,2,GREEN
136.1,680,697,car,car,14.564,9.4,17.7885,10.6145,-1.2755,-0.5855,5.012,1.5741,4.5,25.9365,28.1384,1,,,False,False,2,GREEN
136.1,680,676,car,car,14.564,9.4,31.9938,8.7544,12.9298,-1.1544,5.012,3.0916,4.5,25.9365,2.9607,2,6.732868152468238,0.1426138130520192,False,False,2,GREEN
136.1,697,676,car,car,17.7885,10.6145,31.9938,8.7544,9.7053,0.0601,1.5741,3.0916,4.5,28.1384,2.9607,1,inf,0.0,False,False,2,GREEN
136.133,693,690,truck,truck,4.4525,6.073,19.0362,7.729,6.5837,-0.844,3.4608,2.0377,8.0,-12.4314,17.9944,1,4.626308762560608,0.1538051255373118,False,False,2,GREEN
136.133,693,687,truck,car,4.4525,6.073,20.4669,4.2021,11.5144,-0.2791,3.4608,1.1015,4.5,-12.4314,0.2689,2,4.880430636205654,0.2417102276280136,False,False,2,GREEN
136.3,680,697,car,car,14.3773,10.6887,17.87,11.402,-1.0073,-1.0867,6.9141,5.8944,4.5,-6.9153,14.7845,1,,,False,False,2,GREEN
136.333,693,690,truck,truck,4.992,5.738,19.1401,8.3263,6.1481,0.0883,3.8445,3.2184,8.0,16.2697,-6.1878,1,9.819677367832613,0.0318798661375059,False,False,2,GREEN
136.333,693,687,truck,car,4.992,5.738,20.6203,4.3659,11.1283,-0.7779,3.8445,1.1375,4.5,16.2697,0.0912,2,4.110934613963797,0.3292438647412453,False,False,2,GREEN
136.5,600,7,truck,car,11.4175,4.1735,26.3184,3.3371,10.4009,-1.3136,0.0143,0.0127,4.5,-0.0092,-0.0,1,999.0,1.2306627311098089e-07,False,False,2,GREEN
136.5,680,697,car,car,14.1907,11.9773,18.0275,12.776,-0.6632,-1.0013,6.3956,7.4784,4.5,1.7417,1.068,1,,,False,False,2,GREEN
136.533,693,687,truck,car,5.726,5.249,20.7779,4.5369,10.5519,-1.4379,3.9156,1.2035,4.5,-15.4467,0.5687,1,3.890675122598725,0.3485384816952397,False,False,2,GREEN
136.7,600,7,truck,car,11.4221,4.178,26.3209,3.3369,10.3988,-1.3089,0.0724,0.0127,4.5,0.6305,-0.0,1,174.18425460636513,0.0001713702542601,False,False,2,GREEN
136.7,680,697,car,car,14.004,13.266,18.162,14.201,-0.342,-0.865,6.5743,6.4058,4.5,0.2036,-11.8017,1,,,False,False,2,GREEN
136.733,693,687,truck,car,6.238,4.9695,20.9481,4.7252,10.2101,-1.9057,2.4539,1.3434,4.5,0.8535,0.8305,1,9.1941467807294,0.0603916832352278,False,False,2,GREEN
136.9,600,7,truck,car,11.4408,4.1889,26.3234,3.3366,10.3826,-1.2977,0.1167,0.0127,4.5,-0.1915,-0.0,1,99.83269230769233,0.0005208714580162,False,False,2,GREEN
136.9,680,697,car,car,13.707,14.5505,18.2995,15.291,0.0925,-1.0595,6.5991,4.8573,4.5,-0.1141,-3.5795,1,,,False,False,2,GREEN
136.933,693,687,truck,car,6.6625,4.6455,21.1368,4.9342,9.9743,-1.8613,2.9997,1.4543,4.5,4.2655,0.2786,1,6.454186618351236,0.1197207403025776,False,False,2,GREEN
137.0,626,698,car,car,7.5385,2.2345,15.7859,3.8265,3.7474,-0.208,0.067,1.1563,4.5,-0.0079,-2.0236,1,inf,0.0,False,False,1,UNKNOWN
137.1,600,7,truck,car,11.4595,4.1986,26.326,3.3364,10.3665,-1.2878,0.1023,0.0127,4.5,0.048,-0.0,1,115.69754464285715,0.0003872165147349,False,False,2,GREEN
137.1,680,697,car,car,13.41,15.835,18.5455,16.216,0.6355,-1.419,6.5887,5.0223,4.5,0.0,5.2896,1,0.4057073544433095,1.93045551534225,True,False,2,GREEN
137.133,693,687,truck,car,7.169,4.2735,21.3481,5.1584,9.6791,-1.2651,3.0049,1.6864,4.5,-4.1764,2.0688,1,7.340993553280241,0.0898039203025074,False,False,2,GREEN
137.2,626,698,car,car,7.5502,2.2404,15.7854,4.0326,3.7352,-0.0078,0.0634,0.9811,4.5,-0.027,0.2716,1,inf,0.0,False,False,2,GREEN
137.333,600,687,truck,car,11.4807,4.2096,21.6253,5.4153,5.6446,-0.9443,0.0975,2.0877,4.5,-0.089,1.9238,1,inf,0.0,False,False,2,GREEN
137.333,693,600,truck,truck,7.6085,4.0055,11.4807,4.2096,-4.1278,-2.2959,2.1258,0.0975,8.0,-4.6709,-0.089,1,,,False,False,2,GREEN
137.333,693,687,truck,car,7.6085,4.0055,21.6253,5.4153,9.5168,-0.7402,2.1258,2.0877,4.5,-4.6709,1.9238,2,249.784776902887,7.626565652320118e-05,False,False,2,GREEN
137.533,600,687,truck,car,11.4982,4.2183,21.9507,5.7185,5.9525,-0.6498,0.1061,2.3045,4.5,0.1786,0.2477,1,inf,0.0,False,False,2,GREEN
137.533,693,600,truck,truck,7.925,3.8035,11.4982,4.2183,-4.4268,-2.0852,1.8464,0.1061,8.0,1.8659,0.1786,1,,,False,False,2,GREEN
137.533,693,687,truck,car,7.925,3.8035,21.9507,5.7185,9.5257,-0.235,1.8464,2.3045,4.5,1.8659,0.2477,2,inf,0.0,False,False,2,GREEN
137.533,703,687,motorcycle,car,15.5835,6.1245,21.9507,5.7185,1.8672,-0.894,2.6837,2.3045,4.5,-5.2327,0.2477,1,4.924050632911393,0.038504884318766,False,False,2,GREEN
137.733,600,687,truck,car,11.5146,4.2253,22.2899,6.0473,6.2753,-0.328,0.0531,2.453,4.5,-0.2671,1.2393,1,inf,0.0,False,False,2,GREEN
137.733,693,600,truck,truck,8.322,3.5895,11.5146,4.2253,-4.8074,-1.8642,2.8932,0.0531,8.0,8.654,-0.2671,1,,,False,False,2,GREEN
137.733,703,687,motorcycle,car,15.4525,6.5855,22.2899,6.0473,2.3374,-0.7618,2.3448,2.453,4.5,1.8261,1.2393,1,inf,0.0,False,False,2,GREEN
137.933,600,687,truck,car,11.5182,4.2118,22.6752,6.3965,6.657,0.0347,0.0888,2.7703,4.5,-0.0973,1.9412,1,inf,0.0,False,False,2,GREEN
137.933,703,687,motorcycle,car,15.314,7.12,22.6752,6.3965,2.8612,-0.5765,3.4103,2.7703,4.5,8.8332,1.9412,1,4.470625000000003,0.0715783587306024,False,False,2,GREEN
138.133,703,687,motorcycle,car,15.1145,7.792,23.1335,6.7999,3.519,-0.3079,2.8156,3.429,4.5,-14.6998,4.736,1,inf,0.0,False,False,1,UNKNOWN
138.333,703,687,motorcycle,car,14.9365,8.2545,23.6419,7.248,4.2054,-0.2935,3.2698,2.9051,4.5,19.2887,-8.3096,1,11.531121469701125,0.0158137263993912,False,False,2,GREEN
138.367,702,578,car,car,7.5782,6.8136,26.4123,5.2491,14.3341,-0.2355,4.5047,1.1497,4.5,-2.2023,0.3,1,4.272459016393443,0.3926310336888956,False,False,2,GREEN
138.533,703,687,motorcycle,car,14.706,9.1135,24.1707,7.7155,4.9647,0.098,4.8749,6.2874,4.5,-3.259,50.9275,1,inf,0.0,False,False,2,GREEN
138.567,702,578,car,car,8.1597,6.1909,26.6108,5.378,13.9511,-0.9871,3.9892,1.2219,4.5,-2.9814,0.429,1,5.0414122068442175,0.2744568274186264,False,False,1,UNKNOWN
138.767,702,578,car,car,8.6633,5.6532,26.8143,5.5309,13.651,-1.6777,3.3702,1.3336,4.5,-3.2103,0.6986,1,6.702838063439065,0.1519207222914072,False,False,1,UNKNOWN
138.967,702,578,car,car,9.0725,5.1964,27.0224,5.7196,13.4499,-1.2768,2.7892,1.4766,4.5,-2.4577,0.7267,1,10.246762151455124,0.0640495007397824,False,False,1,UNKNOWN
139.167,702,578,car,car,9.3675,4.7671,27.2354,5.941,13.3679,-0.6261,2.4732,1.5833,4.5,-0.8527,0.3305,1,15.02180020226992,0.0296202847866904,False,False,1,UNKNOWN
139.367,702,578,car,car,9.6625,4.3796,27.4543,6.1764,13.2918,-0.0032,2.4562,1.6212,4.5,0.7934,0.0486,1,15.918323353293417,0.0262276365879715,False,False,1,UNKNOWN
139.733,713,712,truck,car,1.7892,5.7508,19.9985,3.6587,13.7093,-0.0579,4.2031,1.7458,4.5,-0.197,0.349,1,5.579009481951736,0.2202272650682383,False,False,2,GREEN
139.733,713,695,truck,car,1.7892,5.7508,23.8054,5.8975,17.5162,-2.0033,4.2031,2.9463,4.5,-0.197,2.6524,2,13.937141947803946,0.0450881538233178,False,False,2,GREEN
139.767,702,600,car,car,10.3296,3.7026,11.5755,4.1296,-3.2541,-1.373,2.2433,0.0556,4.5,0.0676,0.0321,1,,,False,False,2,GREEN
139.9,714,7,car,car,17.5714,2.7906,26.3614,3.3344,4.29,-1.2562,0.6742,0.0127,4.5,-0.3861,0.0,1,6.485260770975057,0.0510002622377622,False,False,2,GREEN
139.933,713,712,truck,car,2.5317,5.3651,20.275,3.8342,13.2433,-0.6191,4.1643,1.4035,4.5,-0.1916,-3.438,1,4.796906693711968,0.2877687827052169,False,False,2,GREEN
139.933,713,695,truck,car,2.5317,5.3651,24.365,6.2717,17.3333,-1.2434,4.1643,3.9565,4.5,-0.1916,7.8756,2,83.4133782483158,0.0012456035492375,False,False,2,GREEN
139.967,702,600,car,car,10.6215,3.3854,11.5801,4.1191,-3.5414,-1.0663,1.973,0.0584,4.5,-2.768,-0.0072,1,,,False,False,2,GREEN
140.1,714,7,car,car,17.6493,2.8949,26.364,3.3344,4.2147,-1.3605,0.6421,0.0127,4.5,0.0643,0.0,1,6.696377502383222,0.0469955584027332,False,False,2,GREEN
140.133,713,712,truck,car,3.2651,4.9787,20.4635,4.0228,12.6984,-1.1941,4.1264,1.5211,4.5,-0.1873,4.6181,1,4.874064407169998,0.2672615483052984,False,False,2,GREEN
140.133,713,695,truck,car,3.2651,4.9787,24.986,6.8716,17.2209,-0.2571,4.1264,4.2365,4.5,-0.1873,-5.4618,2,inf,0.0,False,False,2,GREEN
140.3,714,7,car,car,17.728,3.0018,26.3665,3.3343,4.1385,-1.4675,0.7001,0.0127,4.5,0.5171,0.0,1,6.020512074483562,0.0570881672103419,False,False,2,GREEN
140.333,713,716,truck,car,3.9764,4.596,20.1515,2.7372,11.6751,-0.2912,3.8816,1.1587,4.5,-2.2536,0.2312,1,4.287744683976642,0.3175212379337222,False,False,2,GREEN
140.333,713,712,truck,car,3.9764,4.596,20.7595,4.2351,12.2831,-1.7891,3.8816,1.9452,4.5,-2.2536,-0.4917,2,6.343265854162363,0.1526343089285278,False,False,2,GREEN
140.333,716,712,car,car,20.1515,2.7372,20.7595,4.2351,-3.892,-0.3021,1.1587,1.9452,4.5,0.2312,-0.4917,1,,,False,False,2,GREEN
140.533,713,716,truck,car,4.6237,4.2261,20.3424,2.8743,11.2187,-0.7982,3.6442,1.1842,4.5,-0.128,0.0243,1,4.560447154471545,0.2697103942524534,False,False,2,GREEN
140.533,713,712,truck,car,4.6237,4.2261,21.0485,4.5095,11.9248,-1.8666,3.6442,2.1314,4.5,-0.128,2.161,2,7.882601797990481,0.0959581644975177,False,False,2,GREEN
140.533,716,712,car,car,20.3424,2.8743,21.0485,4.5095,-3.7939,-0.1648,1.1842,2.1314,4.5,0.0243,2.161,1,,,False,False,2,GREEN
140.6,698,709,car,truck,14.1575,14.714,22.7065,16.1375,0.549,-0.7265,2.2051,5.2964,8.0,-2.7611,60.8718,1,inf,0.0,False,False,2,GREEN
140.667,708,711,car,car,9.8228,4.1919,16.4692,2.6438,2.1464,-0.2519,1.7563,0.6697,4.5,-1.4113,0.6405,1,1.9753359101785384,0.2750418281774134,False,False,2,GREEN
140.733,713,716,truck,car,5.234,3.8738,20.5338,3.0123,10.7998,-1.2885,3.2953,1.1684,4.5,-3.3613,-0.1827,1,5.077718745592176,0.2094346011037241,False,False,2,GREEN
140.733,713,712,truck,car,5.234,3.8738,21.355,4.83,11.621,-1.1938,3.2953,2.1731,4.5,-3.3613,-1.7427,2,10.355551595081089,0.0541834971172877,False,False,2,GREEN
140.733,716,712,car,car,20.5338,3.0123,21.355,4.83,-3.6788,0.0177,1.1684,2.1731,4.5,-0.1827,-1.7427,1,,,False,False,2,GREEN
140.833,702,715,car,car,11.4605,2.6264,19.01,2.2143,3.0495,-1.3879,1.1678,0.8592,4.5,0.8714,0.2168,1,9.881723914452367,0.0156146843744876,False,False,2,GREEN
140.867,708,711,car,car,10.0125,3.9153,16.5318,2.7741,2.0193,-0.6588,1.6591,0.764,4.5,0.4442,0.3056,1,2.2559490559714,0.1983865720794334,False,False,2,GREEN
140.933,713,716,truck,car,5.7645,3.578,20.7246,3.1511,10.4601,-1.7231,2.8579,1.2214,4.5,-0.9925,0.7129,1,6.391750687442714,0.1280165701092723,False,False,2,GREEN
140.933,713,712,truck,car,5.7645,3.578,21.6615,5.1505,11.397,-0.5775,2.8579,2.4811,4.5,-0.9925,4.8405,2,30.24681528662422,0.0062287549355093,False,False,2,GREEN
141.033,702,718,car,truck,11.655,2.4591,20.074,1.2586,0.419,-0.9495,1.4256,0.6073,8.0,1.7091,0.0106,1,0.5120371501894171,0.7990631145584727,True,False,2,GREEN
141.033,702,715,car,car,11.655,2.4591,19.1464,2.3282,2.9914,-1.6691,1.4256,0.9264,4.5,1.7091,0.4553,2,5.992387820512821,0.0416528448218225,False,False,2,GREEN
141.033,715,718,car,truck,19.1464,2.3282,20.074,1.2586,-7.0724,-1.0804,0.9264,0.6073,8.0,0.4553,0.0106,1,,,False,False,2,GREEN
141.067,708,711,car,car,10.2329,3.6541,16.6059,2.9144,1.873,-1.0603,1.7837,0.822,4.5,1.0325,0.2723,1,1.947592804408859,0.2468945248264816,False,False,2,GREEN
141.133,713,716,truck,car,6.2612,3.3328,20.9355,3.3041,10.1743,-2.1213,2.691,1.3938,4.5,-0.6981,1.0198,1,7.843277829170522,0.082695017839065,False,False,2,GREEN
141.133,713,712,truck,car,6.2612,3.3328,22.01,5.5488,11.2488,0.066,2.691,2.4923,4.5,-0.6981,-4.7414,2,56.61197785606451,0.0017549289702012,False,False,2,GREEN
141.233,715,718,car,truck,19.2953,2.4492,20.1908,1.293,-7.1045,-0.9938,0.9788,0.6095,8.0,0.0701,0.0109,1,,,False,False,2,GREEN
141.267,708,711,car,car,10.5298,3.4328,16.689,3.0613,1.6592,-1.4285,1.8787,0.861,4.5,-0.2848,0.1181,1,1.6303429301365824,0.31211224987946,False,False,2,GREEN
141.267,708,719,car,truck,10.5298,3.4328,22.8985,3.8155,4.3687,-1.7673,1.8787,2.1414,8.0,-0.2848,-0.7937,2,inf,0.0,False,False,2,GREEN
141.267,711,719,car,truck,16.689,3.0613,22.8985,3.8155,-1.7905,-1.3958,0.861,2.1414,8.0,0.1181,-0.7937,1,,,False,False,2,GREEN
141.333,713,716,truck,car,6.7323,3.1094,21.1798,3.4666,9.9475,-1.7928,2.5097,1.5116,4.5,-1.0985,0.1504,1,9.966436228834786,0.0500730640864538,False,False,2,GREEN
141.467,708,711,car,car,10.8469,3.2282,16.7782,3.2101,1.4313,-1.7819,1.9319,0.8692,4.5,0.8404,-0.0354,1,1.34685235720335,0.3945124327534409,True,False,2,GREEN
141.467,708,719,car,truck,10.8469,3.2282,23.2413,4.0545,4.3944,-1.3237,1.9319,2.0659,8.0,0.8404,0.0394,2,inf,0.0,False,False,2,GREEN
141.467,711,719,car,truck,16.7782,3.2101,23.2413,4.0545,-1.5369,-1.3056,0.8692,2.0659,8.0,-0.0354,0.0394,1,,,False,False,2,GREEN
141.533,713,716,truck,car,7.1764,2.9199,21.4352,3.6346,9.7588,-1.4353,2.3315,1.5469,4.5,-0.6943,0.2023,1,12.437930155493245,0.0315406176988974,False,False,2,GREEN
141.667,711,719,car,truck,16.8725,3.357,23.581,4.3007,-1.2915,-1.2063,0.8828,2.1582,8.0,0.1703,0.8886,1,,,False,False,2,GREEN
141.733,708,716,car,car,11.2599,2.9117,21.7014,3.8075,5.9415,-0.9042,1.8917,1.647,4.5,-1.1809,0.8017,1,24.28075194115244,0.0050389707986198,False,False,2,GREEN
141.733,713,708,truck,car,7.5855,2.7333,11.2599,2.9117,-0.8256,-1.9716,2.1523,1.8917,4.5,-1.103,-1.1809,1,,,False,False,2,GREEN
141.733,713,716,truck,car,7.5855,2.7333,21.7014,3.8075,9.6159,-1.0758,2.1523,1.647,4.5,-1.103,0.8017,2,19.030081139916888,0.0132763490676899,False,False,2,GREEN
141.867,711,719,car,truck,16.9711,3.5098,23.9323,4.5728,-1.0388,-1.087,0.9449,2.26,8.0,0.4507,0.1241,1,,,False,False,2,GREEN
141.933,713,716,truck,car,7.9544,2.55,21.9923,3.9872,9.5379,-0.7128,1.9848,1.7554,4.5,-0.5718,0.2795,1,41.57759372275505,0.002758697407186,False,False,2,GREEN
142.133,708,716,car,car,11.7188,2.5605,22.2939,4.173,6.0751,-0.1875,0.8046,1.7751,4.5,-4.006,-0.0789,1,inf,0.0,False,False,2,GREEN
142.133,713,708,truck,car,8.2896,2.3659,11.7188,2.5605,-1.0708,-1.9554,1.8256,0.8046,4.5,-1.0094,-4.006,1,,,False,False,2,GREEN
142.133,713,719,truck,truck,8.2896,2.3659,24.4164,4.9259,8.1268,0.06,1.8256,2.2285,8.0,-1.0094,-0.2786,2,inf,0.0,False,False,2,GREEN
142.133,713,716,truck,car,8.2896,2.3659,22.2939,4.173,9.5043,-0.3429,1.8256,1.7751,4.5,-1.0094,-0.0789,3,188.2039603960397,0.000134162957819,False,False,2,GREEN
142.133,716,719,car,truck,22.2939,4.173,24.4164,4.9259,-5.8775,-1.3971,1.7751,2.2285,8.0,-0.0789,-0.2786,1,,,False,False,2,GREEN
142.333,713,716,truck,car,8.5867,2.1839,22.5922,4.3702,9.5055,0.0363,1.6738,1.8217,4.5,-0.5132,0.5465,1,inf,0.0,False,False,2,GREEN
142.333,716,719,car,truck,22.5922,4.3702,24.8026,5.1559,-5.7896,-1.3643,1.8217,2.3109,8.0,0.5465,1.0951,1,,,False,False,2,GREEN
142.533,716,719,car,truck,22.8944,4.5909,25.1997,5.4189,-5.6947,-1.322,1.9162,2.4102,8.0,0.402,-0.1186,1,,,False,False,2,GREEN
142.733,716,719,car,truck,23.1972,4.8363,25.6129,5.6805,-5.5843,-1.3058,1.9738,2.5289,8.0,0.1685,1.3646,1,,,False,False,2,GREEN
142.8,726,725,truck,car,11.7813,3.8899,26.5265,3.1111,10.2452,-1.3712,0.034,0.1089,4.5,0.0009,-0.013,1,inf,0.0,False,False,2,GREEN
142.833,715,718,car,truck,20.5046,3.5349,21.1392,1.575,-7.3654,-0.1901,1.2813,0.627,8.0,0.6308,0.0093,1,,,False,False,2,GREEN
142.933,716,719,car,truck,23.5012,5.0982,26.0254,5.9987,-5.4758,-1.2495,2.0549,2.6169,8.0,0.64,-0.5685,1,,,False,False,2,GREEN
143.0,726,725,truck,car,11.7778,3.8957,26.5449,3.1005,10.2671,-1.3548,0.0342,0.102,4.5,0.0008,-0.0559,1,inf,0.0,False,False,1,UNKNOWN
