timestamp_s,mean_speed_kmh,median_speed_kmh,n_vehicles,std_speed_kmh,smooth_speed_kmh,phase,signal_cycle
197.167,10.959700000000002,12.4533,5,6.595672471022193,7.507741360544238,GREEN,3
197.2,6.0302999999999995,7.4571,3,5.262424609436224,8.440484217687096,GREEN,3
197.367,8.463242857142857,5.3435,7,7.070373282898421,8.253939455782334,GREEN,3
197.4,6.491933333333333,7.9241,3,5.7344858168220565,9.25845255102043,GREEN,3
197.567,11.8567,10.651699999999998,4,8.245267796742564,8.898628741496621,GREEN,3
197.6,8.193566666666667,8.7523,3,7.70670548634975,8.86245255102043,GREEN,3
197.767,12.813725,12.049949999999999,4,8.88718766366316,8.339622619047642,GREEN,3
197.8,8.440933333333334,9.0523,3,7.851821413107492,9.225203571428594,GREEN,3
197.9,5.777066666666666,2.74,3,6.148466207383214,8.968651190476212,GREEN,3
197.933,4.803433333333333,4.9864,3,4.639956375154117,8.431609523809545,GREEN,3
197.967,12.691,12.52655,4,8.731478959489053,7.2157440476190695,GREEN,3
198.0,10.060833333333333,9.6656,3,10.0485812234033,7.9156702380952595,GREEN,3
198.1,4.4342749999999995,2.7089999999999996,4,4.125238801471578,8.692479761904783,GREEN,3
198.133,4.302666666666667,5.4774,3,3.7777636298918087,9.900151190476212,GREEN,3
198.167,13.340416666666664,13.23865,6,10.25891372561767,10.104651190476213,GREEN,3
198.2,11.214733333333333,11.0791,3,11.144369042854484,10.52217023809526,GREEN,3
198.367,13.257133333333336,7.18885,6,14.182787851147838,12.130750000000022,GREEN,3
198.4,14.1225,11.6472,3,15.372153211895855,13.04911666666669,GREEN,3
198.567,12.983466666666665,9.94,6,11.802131228158185,12.552157142857165,GREEN,3
198.6,15.694333333333333,12.3055,3,17.521782346078073,11.694852380952403,GREEN,3
198.667,10.731233333333334,14.0944,3,6.54341820636075,11.462061904761928,GREEN,3
198.767,9.8617,7.6725,5,9.277310762553984,10.62420272108846,GREEN,3
198.8,5.2136,3.32495,4,6.696087667187958,9.80250272108846,GREEN,3
198.867,11.627600000000001,13.922,3,5.485803533667608,8.870587244897985,GREEN,3
198.967,8.257485714285714,8.0394,7,7.0081235896704355,8.549546768707508,GREEN,3
199.0,7.231566666666667,0.069,3,12.429232739929418,8.278432482993223,GREEN,3
199.067,9.170925,9.2394,4,7.175655745354101,8.939957482993222,GREEN,3
199.167,8.48395,6.124650000000001,6,8.087289915107533,8.790971768707507,GREEN,3
199.2,7.963900000000001,5.7783999999999995,4,9.817217562357813,8.9734404761905,GREEN,3
199.267,9.844275,10.151299999999999,4,6.798530292828002,9.976333333333358,GREEN,3
199.3,10.5847,4.0791,3,11.979890036223203,9.982226190476215,GREEN,3
199.367,9.534766666666668,11.3076,3,6.759910064737055,10.314795238095263,GREEN,3
199.4,14.251816666666665,6.91785,6,19.926869022243977,10.333880952380978,GREEN,3
199.467,9.212175,9.4891,4,7.4167893032744745,10.590117857142882,GREEN,3
199.5,10.811933333333334,4.487,3,11.685079252762188,10.68453571428574,GREEN,3
199.567,8.0975,10.001,3,5.230989198038933,11.32693571428574,GREEN,3
199.6,11.637933333333331,5.09205,6,14.58238526602101,10.047926190476216,GREEN,3
199.667,11.245625,11.42225,4,5.482224945752713,9.950844047619073,GREEN,3
199.7,14.031566666666668,4.7752,3,16.8000988379037,10.185563095238122,GREEN,3
199.733,5.29875,3.0925000000000002,4,6.119435092936818,10.793541666666693,GREEN,3
199.767,8.5326,10.6682,3,5.636000508339225,11.07047690476193,GREEN,3
199.8,12.454966666666666,7.57345,6,14.471940967495225,10.748387619047644,GREEN,3
199.867,12.35335,13.49005,4,6.043865081496553,10.874029523809549,GREEN,3
199.933,13.57648,3.8612,5,18.35631144503165,11.319770000000023,GREEN,3
199.967,8.991,9.5877,3,6.653248611768539,10.886905714285737,GREEN,3
200.0,14.91106,16.8165,5,13.80631214329156,10.369500952380976,GREEN,3
200.067,8.418933333333333,8.5769,3,3.2318467171778633,10.198813809523832,GREEN,3
200.133,5.50255,2.0238,4,7.916500825280489,9.523497619047642,GREEN,3
200.167,8.833133333333334,7.0075,3,7.778034952565675,9.316347619047642,GREEN,3
200.2,11.158539999999999,11.9555,5,11.179742721011069,8.320399761904785,GREEN,3
200.267,8.849266666666667,7.8043,3,4.368121647039301,9.24204142857145,GREEN,3
200.333,7.5409500000000005,1.9392999999999998,4,12.17545716308016,10.378800952380974,GREEN,3
200.367,7.939425,5.3484,4,7.627831991846264,9.832986666666688,GREEN,3
200.4,14.870425000000001,16.643900000000002,4,10.801966915451091,9.439209523809547,GREEN,3
200.467,13.459866666666665,7.3133,3,12.678983273249214,9.321392857142879,GREEN,3
200.5,5.012433333333333,5.1323,3,2.130830097246924,9.826935714285735,GREEN,3
200.533,8.4021,1.7886,4,14.106272603585495,9.660603571428592,GREEN,3
200.567,8.02455,5.66725,4,7.254727634905853,9.082304761904782,GREEN,3
200.7,11.07975,6.7893,4,11.41558662020193,7.94790000000002,GREEN,3
200.733,6.775099999999999,1.8367,4,10.765832962974423,8.443109523809545,GREEN,3
200.767,10.822333333333333,3.239,3,13.708687412488963,8.291302380952402,GREEN,3
200.9,5.519033333333333,6.3701,3,3.471738845785111,7.358380952380974,GREEN,3
200.933,8.4789,1.90125,4,14.070848236691349,6.73397380952383,GREEN,3
200.967,7.33945,7.1196,4,5.06208916324739,6.124473809523829,GREEN,3
201.133,1.4941000000000002,1.977,3,0.8443004263886167,5.530569047619068,GREEN,3
201.167,6.7089,4.1069,5,5.957644342775088,5.111835714285734,GREEN,3
201.333,2.5086,2.22605,4,1.9852267393591765,4.883855714285734,RED,3
201.367,6.665000000000001,4.7114,5,5.792161242144421,4.237227142857162,RED,3
201.533,2.5879000000000003,2.4786,4,1.9114764206410362,5.0603771428571624,GREEN,4
201.567,6.883039999999999,5.057,5,5.521654307632813,4.544480714285734,RED,4
201.733,2.81305,2.70955,4,2.0807303949975515,5.4017378571428765,GREEN,4
201.767,7.256150000000001,5.0028500000000005,6,6.457664298103457,4.913091428571448,RED,4
201.933,3.097625,3.1623,4,1.9315531339227163,5.993485714285733,GREEN,4
201.967,8.5094,6.7417,7,6.438914610398246,5.597103809523829,GREEN,4
202.133,3.244475,3.6768,4,1.5030721303938366,6.358882380952401,GREEN,4
202.167,10.150659999999998,7.9129,5,8.197402200270522,6.300608571428591,GREEN,4
202.333,4.108366666666666,4.2395,3,0.3135861178900197,7.09715500000002,GREEN,4
202.367,8.1455,5.724349999999999,6,8.877642056312025,6.786093095238115,GREEN,4
202.4,6.848233333333333,2.7369,3,9.521942542009658,7.987125238095258,GREEN,4
202.567,8.67345,6.889099999999999,6,8.889203186731644,7.45485000000002,GREEN,4
202.6,6.331966666666666,3.1389,3,8.33507798723763,7.73052619047621,GREEN,4
202.767,11.6517,8.5755,5,13.982330104278041,7.268894047619066,GREEN,4
202.8,6.424733333333333,3.4238,3,8.28449614299707,8.15185000000002,GREEN,4
202.967,6.0381,5.468999999999999,4,5.769922617043201,7.83187857142859,GREEN,4
203.033,4.9140749999999995,2.02765,4,7.310562747775759,7.429479761904781,GREEN,4
203.067,13.028925000000001,12.5062,4,14.199924793081358,7.633803571428591,GREEN,4
203.167,6.43365,6.0501,4,6.184002307297974,7.555170238095258,GREEN,4
203.233,3.515175,2.6669,4,4.099353254986287,7.4325797619047815,GREEN,4
203.267,13.081966666666666,15.8343,3,11.629002729956397,8.932364285714305,GREEN,4
203.367,5.8743,2.41,5,6.5961258694024325,7.626141666666688,GREEN,4
203.433,5.179966666666666,5.6104,3,4.4011645349081565,7.809888809523829,GREEN,4
203.467,15.412566666666669,21.3088,3,13.343817222344336,9.995744761904783,GREEN,4
203.533,3.8853666666666666,5.3239,3,3.3475519448297337,8.74364476190478,GREEN,4
203.567,7.719879999999999,2.5098,5,8.380078760787395,9.222940680272128,GREEN,4
203.667,18.816166666666668,20.7874,3,17.660752035044638,10.82319306122451,GREEN,4
203.733,4.317266666666666,6.0588,3,3.7084457894559186,9.297454965986415,GREEN,4
203.767,9.229371428571428,2.3349,7,9.785817337132054,10.001702585034034,GREEN,4
203.867,16.381733333333333,18.6763,3,14.752001394500116,9.086095918367366,GREEN,4
203.933,4.7324,6.6717,3,4.067292992888514,10.21568639455784,GREEN,4
203.967,8.8151,2.2464,5,9.882379779941672,10.352753061224508,GREEN,4
204.0,1.3106333333333333,0.2494,3,1.9913214314452936,10.183359523809543,GREEN,4
204.067,26.7233,27.1776,3,6.44676654843341,8.010608333333353,GREEN,4
204.133,5.2767333333333335,7.7228,3,4.522151445200982,8.605322619047639,GREEN,4
204.167,8.043616666666667,2.2442,6,9.917441347326774,8.587522619047638,GREEN,4
204.2,1.172475,0.4654,4,1.6837102925285772,9.544764795918386,GREEN,4
204.233,8.8954,8.6155,3,7.4546920506483705,5.921832653061244,GREEN,4
204.333,8.6905,8.676,4,7.063800556829635,7.140270748299339,GREEN,4
204.367,8.011328571428571,3.0192,7,9.463999713601412,7.473722653061245,GREEN,4
204.4,1.362775,0.5158499999999999,4,1.9892884010369132,8.447442891156483,GREEN,4
204.467,13.8058,19.0407,3,9.88959296786273,7.447852414966006,GREEN,4
204.533,10.37778,8.6368,5,8.750157078704358,7.548628605442196,GREEN,4
204.567,7.9885166666666665,4.90285,6,7.767975283023668,7.582020952380971,GREEN,4
204.6,1.8982666666666665,0.249,3,2.968417969783456,9.070944523809542,GREEN,4
204.667,9.395933333333334,11.4055,3,6.095187178695445,7.422655238095257,GREEN,4
204.733,8.245075,9.891,4,5.747051710442494,7.2642200000000186,GREEN,4
204.767,11.78524,8.6133,5,10.233360546907356,7.803222380952399,GREEN,4
204.8,2.267775,1.7269999999999999,4,2.5713886175566696,8.777480714285733,GREEN,4
204.867,9.268733333333333,12.4798,3,5.855477850127462,7.8931930952381135,GREEN,4
204.933,11.761533333333333,16.588,3,10.18573391186582,8.081930000000018,GREEN,4
204.967,8.718074999999999,7.101799999999999,4,7.458181253440189,8.81061357142859,GREEN,4
205.0,3.2059200000000003,3.623,5,2.914115107026488,9.212983809523829,GREEN,4
205.067,9.566233333333333,12.4268,3,5.870378815999298,8.339393333333351,GREEN,4
205.133,16.886025,19.5981,4,12.034496170419157,7.6456123809524,GREEN,4
205.167,5.084366666666667,4.7834,3,2.8974969824545687,8.182482619047638,GREEN,4
205.2,3.1536,4.1135,5,2.9184155375819936,9.331783333333352,GREEN,4
205.267,6.9050666666666665,8.4984,3,2.9203561038567423,8.49031857142859,GREEN,4
205.333,12.476166666666666,17.7529,3,10.792340821774177,7.431990000000019,GREEN,4
205.367,11.251025,8.152800000000001,4,10.478722070104732,8.557437619047638,GREEN,4
205.4,3.67598,4.4124,5,3.351507883326548,8.71214619047621,GREEN,4
205.467,9.477725,9.009450000000001,4,4.86865010475183,8.873160476190495,GREEN,4
205.533,12.9625,18.1807,3,11.240622281261835,8.939779523809543,GREEN,4
205.6,4.23656,5.1476,5,3.8790379030115187,9.236756904761922,GREEN,4
205.633,8.032166666666667,9.0751,3,4.640153490277378,9.321988333333351,GREEN,4
205.667,12.9425,10.4913,5,8.455079640961403,9.852720476190495,GREEN,4
205.733,13.329866666666666,19.3863,3,11.505079945108305,9.98963476190478,GREEN,4
205.8,4.2726,4.4985,5,4.3313426226748675,10.01475476190478,GREEN,4
205.867,13.19285,6.3218499999999995,4,14.69032836585577,11.287409523809542,GREEN,4
205.933,13.920899999999998,20.7538,3,12.002460803102004,11.399371428571445,GREEN,4
206.0,4.4124,3.3437,4,5.1847506902453855,10.234472619047636,GREEN,4
206.1,16.94075,10.9101,4,18.212163542808415,11.127034523809542,GREEN,4
206.133,13.726233333333333,20.3978,3,11.834313167367734,10.956370238095257,GREEN,4
206.2,5.175575,3.40735,4,6.457649078612123,10.10635119047621,GREEN,4
206.267,10.520533333333333,5.1375,3,13.64125741650429,10.372361904761926,GREEN,4
206.3,11.9982,11.3781,4,9.283072085970964,9.282116666666687,GREEN,4
206.333,7.970766666666667,3.0665,3,11.196991457232311,8.482515476190496,GREEN,4
206.4,6.274474999999999,3.66045,4,8.247855587716925,9.283811904761924,GREEN,4
206.433,9.309033333333334,10.0554,3,4.461421670648643,8.743675000000021,GREEN,4
206.467,8.129025,4.8698999999999995,4,9.801548176478722,9.081208333333354,GREEN,4
206.5,10.78465,9.66095,4,6.9059218069229065,9.443684523809543,GREEN,4
206.6,6.739575,4.04675,4,8.78043960037499,10.44352619047621,GREEN,4
206.633,14.360933333333334,15.423,3,8.81044212814166,10.252889285714305,GREEN,4
206.667,10.508099999999999,4.7172,4,14.439368083587775,10.600785714285735,GREEN,4
206.7,13.273366666666666,16.947,3,7.400143527211707,10.93085000000002,GREEN,4
206.8,7.974575000000001,6.76515,4,7.605825118672748,12.269177380952401,GREEN,4
206.833,10.5643,8.1462,4,8.57050134628463,11.81517619047621,GREEN,4
206.867,13.0951,5.071400000000001,4,18.8364657541341,11.599321904761924,GREEN,4
206.933,16.107866666666666,3.0906,3,25.214387337655726,11.162401666666685,GREEN,4
207.0,11.182925000000001,8.99505,4,13.214425071962077,11.276667142857162,GREEN,4
207.033,8.99712,8.5807,5,4.8185849455000795,11.087514761904782,GREEN,4
207.067,10.214925000000001,5.9872,4,11.971592029849942,10.889357619047638,GREEN,4
207.133,8.774433333333333,3.3361,3,12.363503620468324,9.253105238095257,GREEN,4
207.167,9.240233333333334,5.2083,3,7.75408488239156,8.533533809523828,GREEN,4
207.233,11.708,11.4314,5,7.829517804117952,8.666973809523828,GREEN,4
207.267,4.6541,5.3989,3,3.2838698649611557,8.893196428571446,GREEN,4
207.3,6.145924999999999,6.41585,4,4.670815340940665,8.344705952380972,GREEN,4
207.333,9.931199999999999,3.6598,3,14.093539955241905,7.944208333333352,GREEN,4
207.433,11.798483333333332,8.67205,6,10.986393663330412,7.661675000000018,GREEN,4
207.467,4.9350000000000005,5.316000000000001,4,2.878089951107621,9.019652142857161,GREEN,4
207.5,6.43675,6.634499999999999,4,4.935128517407964,8.95424857142859,GREEN,4
207.533,9.730266666666667,3.826,3,13.617448904010374,8.313530714285733,GREEN,4
207.633,14.15994,10.309,5,11.158905957709296,7.533337857142876,GREEN,4
207.667,5.6880999999999995,6.206,3,4.291850070773675,8.939872142857162,GREEN,4
207.7,5.446175,7.0479,4,3.478577765289525,8.93466976190478,GREEN,4
207.733,6.337133333333334,4.1086,3,7.638341499522873,8.491741190476208,GREEN,4
207.833,14.78074,9.5106,5,11.403909205092786,8.193541190476209,GREEN,4
207.867,6.400333333333333,6.9226,3,4.942140205754319,8.130834047619066,GREEN,4
207.933,6.629766666666666,4.2544,3,8.025282002729458,8.876748333333351,GREEN,4
208.033,12.07254,9.6117,5,7.0842246345665805,9.073215000000019,GREEN,4
208.067,5.24915,4.52805,4,5.502845085044645,8.590261666666686,GREEN,4
208.233,10.667575000000001,8.205400000000001,4,7.970387671615062,9.167956904761924,GREEN,4
208.267,7.7124,8.311,3,6.64594928960491,9.583754523809544,GREEN,4
208.333,11.400066666666667,10.0246,3,7.836759528231891,9.362034523809543,GREEN,4
208.433,10.4442,7.856350000000001,4,8.082373357292191,10.101366666666687,GREEN,4
208.533,9.54035,7.38325,4,7.705672906156001,9.506055952380972,GREEN,4
208.633,10.5205,7.8064,4,8.484285255301906,10.365708333333354,GREEN,4
208.733,10.424475,8.693850000000001,4,8.299691173120037,9.353932142857161,GREEN,4
208.833,6.5004,5.9253,3,2.964980123036241,8.805798809523827,GREEN,4
208.9,13.729966666666668,11.7475,3,7.7989235361896805,9.105167857142876,GREEN,4
208.933,4.317633333333333,3.7326,3,1.2573478290963618,8.4982773809524,GREEN,4
209.033,6.607266666666667,4.911,3,3.339729172153535,8.526123809523828,GREEN,4
209.2,11.635933333333334,12.1917,3,11.15164153850604,9.030542857142875,GREEN,4
209.233,6.272266666666667,4.7899,3,3.505943268698644,9.214411904761922,GREEN,4
209.267,10.6194,12.5625,3,7.183529461901022,9.380817857142874,GREEN,4
209.3,10.031333333333333,6.1008,3,10.82273632051217,9.93940833333335,GREEN,4
209.4,15.017050000000001,16.00935,4,12.247684249277494,9.578641666666684,GREEN,4
209.433,5.482475,4.43735,4,5.3208057524996475,9.763546428571445,GREEN,4
209.467,10.5174,12.8468,3,7.2135219386926375,9.103614285714302,GREEN,4
209.5,9.110566666666667,5.4541,3,9.968899544249272,9.419947619047635,GREEN,4
209.6,7.5666,4.8229,3,9.038468319909075,8.393822619047635,GREEN,4
209.633,5.999874999999999,4.8393999999999995,4,6.003332546941463,8.727040476190492,GREEN,4
209.667,12.245666666666667,15.9965,3,8.346485872709145,8.268072619047635,GREEN,4
209.7,7.834175,3.48875,4,9.801174409010041,8.828288809523825,GREEN,4
209.8,7.815,8.8786,3,7.129749905852238,8.877617380952396,GREEN,4
209.833,7.304625000000001,5.28035,4,7.991780180233105,9.200106666666683,GREEN,4
209.867,13.032079999999999,15.7226,5,7.5361862116723195,9.069736428571444,GREEN,4
209.9,7.911899999999999,3.5113,4,10.198054944285536,9.362654285714301,GREEN,4
210.033,8.257299999999999,7.6059,5,8.495558871257382,9.305448571428586,GREEN,4
210.067,11.333075000000001,11.102450000000001,4,7.1628422521487005,9.835130714285729,GREEN,4
210.1,9.8846,4.2906,3,10.995469316495772,9.0658592857143,GREEN,4
210.233,7.41456,7.6059,5,6.160871925547552,8.874654523809538,GREEN,4
210.267,11.0124,12.6617,3,6.504415176631946,9.31803071428573,GREEN,4
210.3,7.6471800000000005,4.1922,5,8.886097800891008,9.060070000000016,GREEN,4
210.4,6.573466666666666,9.2672,3,5.554168677969129,8.154316428571445,GREEN,4
210.433,11.360933333333334,12.8433,3,10.459630801483067,8.055212619047635,GREEN,4
210.467,9.52735,9.8646,4,8.658635626740894,8.306603095238112,GREEN,4
210.5,3.544325,3.5902000000000003,4,2.2922328043125693,8.892327380952398,GREEN,4
210.6,6.720833333333334,9.6116,3,5.680646926480587,8.329792857142873,GREEN,4
210.633,12.772133333333334,11.4086,3,13.268650020380118,7.678359523809541,GREEN,4
210.667,11.747250000000001,10.3143,4,11.599368800212076,8.234719047619064,GREEN,4
210.7,2.635725,3.0326,4,1.2877055030168973,9.917101190476208,GREEN,4
210.8,6.8009,7.6615,5,5.245597024171796,9.360815476190494,GREEN,4
210.833,13.421866666666666,17.3293,3,11.730344758929013,8.340742142857161,GREEN,4
210.867,15.321,16.8338,3,9.900665020088296,8.873120714285731,GREEN,4
210.9,2.826833333333333,3.4397,3,1.3948283669804444,8.89866476190478,GREEN,4
211.0,5.63162,4.5747,5,4.946135025148425,10.419569523809542,GREEN,4
211.033,15.4739,22.2253,3,13.22606077862944,9.511397142857161,GREEN,4
211.1,2.8145333333333333,3.0144,3,1.326541010799641,9.39474952380954,GREEN,4
211.167,17.447233333333333,19.9047,3,11.081387856371299,9.397254285714302,GREEN,4
211.2,7.064660000000001,7.3965,5,5.557251114804873,9.709782857142873,GREEN,4
211.233,14.504466666666666,20.5873,3,12.403767138387165,8.560944761904778,GREEN,4
211.3,2.844366666666667,2.5808,3,1.5847739912471221,8.594701904761921,GREEN,4
211.4,7.819319999999999,6.709,5,6.779073108618906,7.197908571428589,GREEN,4
211.433,7.432033333333333,0.2289,3,12.59545903106883,7.292257142857159,GREEN,4
211.5,3.0508333333333333,2.3927,3,1.9189001806590498,5.659142857142874,GREEN,4
211.6,7.66968,5.7852,5,8.059645237974188,6.760009523809541,GREEN,4
211.633,7.7250999999999985,0.2062,3,13.13021615701737,6.867278095238112,GREEN,4
211.7,3.0726666666666667,2.1171,3,1.9701766274457053,6.4176542857143035,GREEN,4
211.767,10.550433333333334,11.9534,3,8.28047464360186,6.4550638095238275,GREEN,4
211.8,8.5702,8.23545,4,8.197716394622752,6.825561904761922,GREEN,4
211.867,4.284666666666667,4.0266,3,4.346249998945451,7.436719047619065,GREEN,4
211.9,3.3127,1.9325,3,2.534549078238573,8.673391666666685,GREEN,4
211.967,10.263166666666665,12.6412,3,7.69177884519136,7.830767857142875,GREEN,4
212.0,12.0032,15.5238,3,7.094561598153899,7.14668214285716,GREEN,4
212.033,11.729375000000001,11.8848,4,9.50664970056048,7.545177380952397,GREEN,4
212.067,4.652066666666666,3.2848,3,5.340813235204291,8.781405952380968,GREEN,4
212.1,3.7815999999999996,1.9336,3,3.489720506000445,8.414210714285732,GREEN,4
212.167,7.074133333333333,5.8179,3,6.136951336236368,7.397171428571445,GREEN,4
212.2,11.966299999999999,12.8234,3,6.996933314674365,7.083149285714302,GREEN,4
212.233,7.692799999999999,7.8577,3,7.4309223660323624,7.391720714285731,GREEN,4
212.267,4.883925,3.2891000000000004,4,5.513012367345098,9.317149285714304,GREEN,4
212.3,9.53122,2.2441,5,13.714282843699849,9.50956357142859,GREEN,4
212.367,6.8120666666666665,6.896,3,5.12821517619272,8.762220714285734,GREEN,4
212.4,17.259600000000002,19.6154,3,11.3367878219538,8.563501666666685,GREEN,4
212.433,8.421033333333334,10.2027,3,7.514907525933592,8.879717142857162,GREEN,4
212.467,6.7349000000000006,4.0678,3,6.291573481252524,10.662757142857162,GREEN,4
212.5,6.3017666666666665,2.08215,6,9.256240900855309,10.658847619047638,GREEN,4
212.567,7.097433333333332,8.5872,3,4.865330601648086,8.997771428571449,GREEN,4
212.6,22.0125,27.2505,3,14.812591394148425,8.752100000000018,GREEN,4
212.633,6.7847,6.6281,4,7.696071591836102,10.444609523809543,GREEN,4
212.7,5.632066666666667,2.1194,6,6.879752378586504,10.402650000000019,GREEN,4
212.767,6.701333333333333,8.9427,3,4.479009857472221,10.833630952380972,GREEN,4
212.8,18.582466666666665,22.5583,3,11.136115535649463,8.680225238095257,GREEN,4
212.833,6.00805,5.7353499999999995,4,6.793076349980667,9.41563095238097,GREEN,4
212.867,10.1143,7.096,3,10.092813213866588,9.594571428571447,GREEN,4
212.9,6.9386600000000005,2.1686,5,7.23619164775229,9.577049523809544,GREEN,4
213.0,11.93254,6.2797,5,12.956214326067625,9.163235238095258,GREEN,4
213.033,6.884650000000001,6.0587,4,7.862008636262534,11.358070952380972,GREEN,4
213.1,6.57868,2.1048,5,6.749335926741237,11.177836666666687,GREEN,4
213.133,15.685766666666666,18.1824,3,8.491819964138037,11.198508095238115,GREEN,4
213.2,21.3719,13.8357,4,25.7138114292689,11.330934523809544,GREEN,4
213.233,8.85266,11.3946,5,8.56963095634812,11.537617857142877,GREEN,4
213.3,7.083359999999999,2.2452,5,7.309649312586753,11.493281428571448,GREEN,4
213.333,12.859525,13.58155,4,10.354103851573377,10.306660476190496,GREEN,4
213.4,8.331433333333333,7.7158,3,8.504278823235591,8.98354619047621,GREEN,4
213.433,6.268325,5.2705,4,7.167504730553025,8.850732857142876,GREEN,4
213.5,7.379419999999999,2.459,5,7.983030201433538,9.3089623809524,GREEN,4
213.533,12.1101,12.29195,4,9.906311627442376,8.507310238095258,GREEN,4
213.6,7.9229666666666665,8.4706,3,7.491177846195705,8.66341500000002,GREEN,4
213.633,10.290966666666668,9.7571,3,10.42465767175754,8.671865714285733,GREEN,4
213.7,7.247960000000001,2.6973,5,8.010593618016083,9.373996190476209,GREEN,4
213.733,9.424166666666666,8.386,3,8.712464170562386,8.732370476190495,GREEN,4
213.8,6.3274799999999995,7.1781,5,5.455003053802995,8.537075238095257,GREEN,4
213.833,12.294333333333334,9.4788,3,13.780041354195326,7.930726938775529,GREEN,4
213.9,7.618720000000001,3.0714,5,8.081955295409646,7.956757653061244,GREEN,4
213.933,6.5559,1.5327,3,8.72721147732768,7.745179557823149,GREEN,4
214.0,6.0465285714285715,6.606,7,5.195287191520885,7.529406224489816,GREEN,4
214.033,7.430175,5.081049999999999,4,8.786525010634183,6.711217789115666,GREEN,4
214.1,7.94312,7.1209,5,6.490530722675921,6.417568503401379,GREEN,4
214.133,4.817066666666666,1.8043,3,5.919935543849555,6.449939931972808,GREEN,4
214.2,6.5670142857142855,6.0968,7,6.0875574133989545,6.536950136054441,GREEN,4
214.233,5.563174999999999,4.7955,4,5.72869241123138,6.391910850340154,GREEN,4
214.3,6.782500000000001,5.1883,5,5.475499539311459,6.491275850340154,GREEN,4
214.4,6.6556,5.403,7,6.340213057145634,6.904387755102059,GREEN,4
214.433,6.4149,1.7127,5,9.142715824086409,6.59870857142859,GREEN,4
214.5,8.638675,6.20115,4,7.166820132329726,6.973236632653079,GREEN,4
214.6,7.70885,5.99085,8,7.016207009285206,6.659965204081651,GREEN,4
214.633,4.4272599999999995,1.7251,5,5.638472100933018,6.073260442176889,GREEN,4
214.8,8.184871428571428,5.4773,7,8.492618260135147,6.508969370748318,GREEN,4
214.833,4.5896,1.7327,5,5.922817987664318,6.106444370748318,GREEN,4
214.933,2.5486666666666666,2.8707,3,1.0138622506698498,7.202246751700699,GREEN,4
215.0,9.4648625,5.75095,8,9.30811915786236,8.02061913265308,GREEN,4
215.033,5.821,4.21605,4,6.885876416259589,8.081891785714303,GREEN,4
215.1,15.379466666666666,6.026,3,17.765848161664934,8.752695867346956,GREEN,4
215.2,10.155866666666666,4.0683,6,12.82870583927571,9.70120777210886,GREEN,4
215.3,8.61378,6.6257,5,8.585835411711546,9.780613129251718,GREEN,4
215.4,9.285228571428572,4.7553,7,10.116937223902347,10.488022653061241,GREEN,4
215.5,9.18825,5.96475,4,10.709990143941932,9.450813129251717,GREEN,4
215.533,10.0207,3.5288,5,12.61295687259732,9.832983605442195,GREEN,4
215.567,10.772866666666667,9.7686,3,9.04859428548619,10.01585789115648,GREEN,4
215.6,8.119,3.7235,5,9.769968751741226,10.113930000000016,GREEN,4
215.7,12.831059999999999,7.9216,5,11.853005009405843,8.989075238095255,GREEN,4
215.733,9.8939,2.798,4,14.943720112029224,8.63881452380954,GREEN,4
215.767,9.971733333333333,10.0102,3,7.572073280372644,8.407016428571444,GREEN,4
215.8,1.3142666666666667,0.2701,3,1.905486967505507,8.41190571428573,GREEN,4
215.9,7.568875,7.085000000000001,4,6.493846356551716,7.374718571428588,GREEN,4
215.933,9.15028,3.1596,5,10.80662826634654,7.136775714285731,GREEN,4
215.967,8.153224999999999,7.09465,4,8.172366696526778,7.454606666666684,GREEN,4
216.0,5.57075,1.9915,4,8.535589091367196,8.022092380952397,GREEN,4
216.1,8.2283,7.59185,4,6.848934570671071,7.640419761904779,GREEN,4
216.133,12.19655,11.053,4,11.029055435379163,7.529604761904778,GREEN,4
216.167,5.286666666666667,2.6095,3,6.512992579708143,8.11193690476192,GREEN,4
216.2,4.897166666666666,3.9706,3,5.261499248629931,8.155953571428586,GREEN,4
216.3,8.374575,8.1995,4,6.92140491585102,7.958744047619064,GREEN,4
216.333,12.22955,12.107800000000001,4,10.765070038632663,8.391901190476206,GREEN,4
216.367,5.878866666666667,2.8204,3,7.405576969644792,8.973473809523826,GREEN,4
216.4,6.847833333333334,4.4759,3,8.1359838104149,9.696728571428588,GREEN,4
216.467,15.228649999999998,17.69285,4,11.87533170301641,9.36966071428573,GREEN,4
216.5,9.357675,9.2038,4,3.590829036471475,8.896401190476208,GREEN,4
216.533,9.95995,9.87125,4,8.021591769094211,9.484767857142874,GREEN,4
216.6,6.085100000000001,5.1345,3,6.450845981729838,9.456641666666684,GREEN,4
216.667,8.916733333333333,5.3954,3,10.748582648113812,10.699996428571447,GREEN,4
216.7,9.997433333333333,9.7373,3,3.1718105954380906,9.94502857142859,GREEN,4
216.733,6.65095,4.83415,4,5.375037990873491,9.820478571428591,GREEN,4
216.767,23.932133333333336,20.7815,3,22.59787970813486,10.45257857142859,GREEN,4
216.8,4.0729,5.7151,3,3.4002129168627073,10.134354761904783,GREEN,4
216.867,9.088099999999999,7.4945,3,9.679096174746896,9.213650000000019,GREEN,4
216.9,10.5098,9.7927,3,3.228836231523674,9.777128571428591,GREEN,4
216.933,6.689166666666666,4.2517,3,5.804072395597193,9.132884523809542,GREEN,4
